Tow Date,Make,Style,Model,Color,Plate,State,Towed to Address,Tow Facility Phone,Inventory Number
2019-12-05T00:00:00.000,TOYT,4D,,GRY,BH68150,IL,400 E. Lower Wacker,(312) 744-7550,0216867
2019-12-05T00:00:00.000,TOYT,4D,,GRN,X2035L,TN,10300 S. Doty,(773) 568-8495,2891121
2019-12-05T00:00:00.000,TOYT,4D,,GRY,E238060,IL,400 E. Lower Wacker,(312) 744-7550,0216868
2019-12-05T00:00:00.000,TOYT,4D,,GRY,E818940,IL,10300 S. Doty,(773) 568-8495,2891034
2019-12-05T00:00:00.000,TOYT,4D,,YEL,3474TX,IL,701 N. Sacramento,(773) 265-7605,6974896
2019-12-05T00:00:00.000,TOYT,4D,,WHI,BG92961,IL,701 N. Sacramento,(773) 265-7605,6974905
2019-12-05T00:00:00.000,TOYT,4D,,WHI,AL96031,IL,701 N. Sacramento,(773) 265-7605,6974939
2019-12-05T00:00:00.000,TOYT,4D,,RED,BH24806,IL,701 N. Sacramento,(773) 265-7605,6974913
2019-12-05T00:00:00.000,TOYT,LL,,BLU,E800584,IL,701 N. Sacramento,(773) 265-7605,6974855
2019-12-05T00:00:00.000,TOYT,LL,,BLU,ZU71534,IL,701 N. Sacramento,(773) 265-7605,6974931
2019-12-05T00:00:00.000,TOYT,VA,,RED,9451890,IL,701 N. Sacramento,(773) 265-7605,6974922
2019-12-05T00:00:00.000,TOYT,VN,,BLK,AV43735,IL,701 N. Sacramento,(773) 265-7605,6974945
2019-12-05T00:00:00.000,VOLK,4D,,SIL,ZY81330,IL,10300 S. Doty,(773) 568-8495,2891022
2019-12-05T00:00:00.000,VOLK,4D,,GRY,SENSIBH,IL,701 N. Sacramento,(773) 265-7605,6974879
2019-12-05T00:00:00.000,VOLK,4D,,BLK,AN77363,IL,10300 S. Doty,(773) 568-8495,2891107
2019-12-05T00:00:00.000,VOLK,4D,,BLK,AQ25990,IL,701 N. Sacramento,(773) 265-7605,6974891
2019-12-05T00:00:00.000,VOLK,LL,,GRY,DEBROS,IL,10300 S. Doty,(773) 568-8495,2891087
2019-12-05T00:00:00.000,VOLV,4D,,WHI,,IL,701 N. Sacramento,(773) 265-7605,6974948
2019-12-05T00:00:00.000,,TF,,BLK,,IL,701 N. Sacramento,(773) 265-1846,1539632
2019-12-04T00:00:00.000,ACUR,2D,,WHI,ZX52583,IL,701 N. Sacramento,(773) 265-7605,6974831
2019-12-04T00:00:00.000,AUDI,LL,,BLK,AP85403,IL,701 N. Sacramento,(773) 265-1846,1539627
2019-12-04T00:00:00.000,AUDI,LL,,WHI,CJP1647,MA,10300 S. Doty,(773) 568-8495,2890983
2019-12-04T00:00:00.000,BMW,4D,,GRY,LNDR,IL,701 N. Sacramento,(773) 265-7605,6974704
2019-12-04T00:00:00.000,BUIC,4D,,LBL,,IL,10300 S. Doty,(773) 568-8495,2890900
2019-12-04T00:00:00.000,BUIC,LL,,BLU,R208449,IL,10300 S. Doty,(773) 568-8495,2890888
2019-12-04T00:00:00.000,CADI,4D,,SIL,QHSN5ZJ,TN,701 N. Sacramento,(773) 265-7605,6974711
2019-12-04T00:00:00.000,CADI,LL,,BLK,AN26310,IL,10300 S. Doty,(773) 568-8495,2890996
2019-12-04T00:00:00.000,CHEV,2D,,SIL,100V486,IL,701 N. Sacramento,(773) 265-7605,6974822
2019-12-04T00:00:00.000,CHEV,2D,,MAR,,IL,10300 S. Doty,(773) 568-8495,2890925
2019-12-04T00:00:00.000,CHEV,4D,,WHI,M64XW,FL,10300 S. Doty,(773) 568-8495,2890984
2019-12-04T00:00:00.000,CHEV,4D,,BLK,AX35983,IL,701 N. Sacramento,(773) 265-1846,1539628
2019-12-04T00:00:00.000,CHEV,4D,,GRY,AX31453,IL,10300 S. Doty,(773) 568-8495,2890974
2019-12-04T00:00:00.000,CHEV,4D,,SIL,ZY93549,IL,701 N. Sacramento,(773) 265-7605,6974696
2019-12-04T00:00:00.000,CHEV,4D,,BLK,AU27293,IL,10300 S. Doty,(773) 568-8495,2891004
2019-12-04T00:00:00.000,CHEV,4D,,BLU,AK64974,IL,10300 S. Doty,(773) 568-8495,2890990
2019-12-04T00:00:00.000,CHEV,4D,,TAN,E554968,IL,10300 S. Doty,(773) 568-8495,2890899
2019-12-04T00:00:00.000,CHEV,4D,,SIL,AT50125,IL,701 N. Sacramento,(773) 265-7605,6974823
2019-12-04T00:00:00.000,CHEV,4D,,SIL,813400,IL,10300 S. Doty,(773) 568-8495,2890911
2019-12-04T00:00:00.000,CHEV,4D,,GRY,372736,IL,701 N. Sacramento,(773) 265-7605,6974835
2019-12-04T00:00:00.000,CHEV,4D,,GRY,R263981,IL,701 N. Sacramento,(773) 265-7605,6974712
2019-12-04T00:00:00.000,CHEV,4D,,SIL,,IL,701 N. Sacramento,(773) 265-7605,6974701
2019-12-04T00:00:00.000,CHEV,4D,,WHI,BT95566,IL,701 N. Sacramento,(773) 265-7605,6974702
2019-12-04T00:00:00.000,CHEV,4D,,SIL,BL83684,IL,701 N. Sacramento,(773) 265-7605,6974818
2019-12-04T00:00:00.000,CHEV,4D,,SIL,,,10300 S. Doty,(773) 568-8495,2890907
2019-12-04T00:00:00.000,CHEV,LL,,SIL,V428468,IL,701 N. Sacramento,(773) 265-1846,1539629
2019-12-04T00:00:00.000,CHEV,LL,,GRN,BH16434,IL,701 N. Sacramento,(773) 265-7605,6974812
2019-12-04T00:00:00.000,CHEV,LL,,BRZ,AD55382,IL,10300 S. Doty,(773) 568-8495,2890892
2019-12-04T00:00:00.000,CHEV,LL,,RED,AY79258,IL,10300 S. Doty,(773) 568-8495,2890986
2019-12-04T00:00:00.000,CHEV,LL,,TAN,BF21507,IL,10300 S. Doty,(773) 568-8495,2890975
2019-12-04T00:00:00.000,CHEV,VC,,,N556384,IL,10300 S. Doty,(773) 568-8495,2890988
2019-12-04T00:00:00.000,CHEV,VN,TK,GRN,R215149,IL,701 N. Sacramento,(773) 265-7605,6974720
2019-12-04T00:00:00.000,CHEV,VN,TK,RED,,,701 N. Sacramento,(773) 265-7605,6974836
2019-12-04T00:00:00.000,CHRY,4D,,SIL,BB29029,IL,10300 S. Doty,(773) 568-8495,2890923
2019-12-04T00:00:00.000,CHRY,LL,,SIL,BR75659,IL,701 N. Sacramento,(773) 265-7605,6974829
2019-12-04T00:00:00.000,CHRY,VN,,SIL,304716,IL,701 N. Sacramento,(773) 265-7605,6974826
2019-12-04T00:00:00.000,DODG,4D,,RED,BU74113,IL,10300 S. Doty,(773) 568-8495,2890960
2019-12-04T00:00:00.000,DODG,4D,,RED,Y953021,IL,10300 S. Doty,(773) 568-8495,2890992
2019-12-04T00:00:00.000,DODG,4D,,SIL,8059094,IL,701 N. Sacramento,(773) 265-1846,1539625
2019-12-04T00:00:00.000,DODG,4D,,WHI,676TUX,IN,400 E. Lower Wacker,(312) 744-7550,0216793
2019-12-04T00:00:00.000,DODG,4D,,WHI,AV91123,IL,701 N. Sacramento,(773) 265-7605,6974721
2019-12-04T00:00:00.000,DODG,LL,,RED,611U624,IL,10300 S. Doty,(773) 568-8495,2890893
2019-12-04T00:00:00.000,DODG,LL,,SIL,998U466,IL,10300 S. Doty,(773) 568-8495,2890966
2019-12-04T00:00:00.000,DODG,LL,,GRN,BA64065,IL,10300 S. Doty,(773) 568-8495,2890879
2019-12-04T00:00:00.000,DODG,LL,,BLU,BE90546,IL,10300 S. Doty,(773) 568-8495,2890995
2019-12-04T00:00:00.000,DODG,LL,,BLK,V240795,IL,10300 S. Doty,(773) 568-8495,2890898
2019-12-04T00:00:00.000,DODG,VC,,GRN,,IL,701 N. Sacramento,(773) 265-7605,6974698
2019-12-04T00:00:00.000,DODG,VN,TK,GRN,BR79311,IL,701 N. Sacramento,(773) 265-7605,6974827
2019-12-04T00:00:00.000,FORD,2D,,GRN,BE5350,IL,10300 S. Doty,(773) 568-8495,2890896
2019-12-04T00:00:00.000,FORD,4D,,YEL,AT12631,IL,10300 S. Doty,(773) 568-8495,2890897
2019-12-04T00:00:00.000,FORD,4D,,BLK,,IL,10300 S. Doty,(773) 568-8495,2890942
2019-12-04T00:00:00.000,FORD,4D,,SIL,BA45145,IL,701 N. Sacramento,(773) 265-7605,6974718
2019-12-04T00:00:00.000,FORD,4D,,SIL,BA30735,IL,701 N. Sacramento,(773) 265-7605,6974699
2019-12-04T00:00:00.000,FORD,4D,,WHI,BB19008,IL,10300 S. Doty,(773) 568-8495,2890922
2019-12-04T00:00:00.000,FORD,4D,,GRN,BE16484,IL,701 N. Sacramento,(773) 265-1846,1539626
2019-12-04T00:00:00.000,FORD,4D,,WHI,Q153159,IL,701 N. Sacramento,(773) 265-7605,6974709
2019-12-04T00:00:00.000,FORD,4D,,SIL,AX14549,IL,10300 S. Doty,(773) 568-8495,2890887
2019-12-04T00:00:00.000,FORD,4D,,RED,AW83260,IL,10300 S. Doty,(773) 568-8495,2890985
2019-12-04T00:00:00.000,FORD,4D,,WHI,BF65541,IL,10300 S. Doty,(773) 568-8495,2890981
2019-12-04T00:00:00.000,FORD,4D,,BLK,AQ42787,IL,701 N. Sacramento,(773) 265-7605,6974706
2019-12-04T00:00:00.000,FORD,4D,,RED,BE88357,IL,701 N. Sacramento,(773) 265-7605,2890904
2019-12-04T00:00:00.000,FORD,4H,,GRY,Q814540,IL,400 E. Lower Wacker,(312) 744-7550,0216825
2019-12-04T00:00:00.000,FORD,LL,,TAN,2378401,IL,10300 S. Doty,(773) 568-8495,2891010
2019-12-04T00:00:00.000,FORD,LL,,WHI,AH68649,AZ,701 N. Sacramento,(773) 265-7605,6974762
2019-12-04T00:00:00.000,FORD,LL,,RED,BL87323,IL,701 N. Sacramento,(773) 265-7605,6974694
2019-12-04T00:00:00.000,FORD,LL,,RED,BB91685,IL,10300 S. Doty,(773) 568-8495,2890884
2019-12-04T00:00:00.000,FORD,LL,,WHI,422VPT,WI,701 N. Sacramento,(773) 265-7605,6974837
2019-12-04T00:00:00.000,FORD,LL,,SIL,Z446028,IL,10300 S. Doty,(773) 568-8495,2890921
2019-12-04T00:00:00.000,FORD,LL,,WHI,340833,IL,10300 S. Doty,(773) 568-8495,2890880
2019-12-04T00:00:00.000,FORD,LL,,SIL,294270,IL,10300 S. Doty,(773) 568-8495,2890944
2019-12-04T00:00:00.000,FORD,PK,,SIL,2445801,IL,701 N. Sacramento,(773) 265-7605,6974710
2019-12-04T00:00:00.000,FORD,VC,,WHI,1757575B,IL,10300 S. Doty,(773) 568-8495,2890913
2019-12-04T00:00:00.000,FORD,VN,,TAN,AU88219,IL,10300 S. Doty,(773) 568-8495,2891006
2019-12-04T00:00:00.000,FORD,VN,,WHI,355RET,KY,701 N. Sacramento,(773) 265-7605,6974738
2019-12-04T00:00:00.000,GMC,PK,,ONG,2475280B,IL,701 N. Sacramento,(773) 265-7605,6974821
2019-12-04T00:00:00.000,GMC,PK,,BLU,2328547,IL,10300 S. Doty,(773) 568-8495,2891019
2019-12-04T00:00:00.000,HOND,2D,,GRN,BG85842,IL,701 N. Sacramento,(773) 265-7605,6974717
2019-12-04T00:00:00.000,HOND,2D,,GRY,AE60890,IL,10300 S. Doty,(773) 568-8495,2891014
2019-12-04T00:00:00.000,HOND,4D,,GRN,Q181034,IL,10300 S. Doty,(773) 568-8495,2890993
2019-12-04T00:00:00.000,HOND,4D,,BLU,UN4W5W,MT,701 N. Sacramento,(773) 265-7605,6974816
2019-12-04T00:00:00.000,HOND,4D,,RED,AQ18734,IL,10300 S. Doty,(773) 568-8495,2891011
2019-12-04T00:00:00.000,HOND,LL,,GRY,L265877,IL,701 N. Sacramento,(773) 265-7605,6974700
2019-12-04T00:00:00.000,HOND,LL,TK_,BLK,AGV8503,WI,10300 S. Doty,(773) 568-8495,2890920
2019-12-04T00:00:00.000,HUME,LL,,GRY,Q324645,IL,10300 S. Doty,(773) 568-8495,2890908
2019-12-04T00:00:00.000,HYUN,4D,,SIL,BQ42951,IL,701 N. Sacramento,(773) 265-7605,6974775
2019-12-04T00:00:00.000,HYUN,4D,,BLU,BD22198,IL,10300 S. Doty,(773) 568-8495,2890903
2019-12-04T00:00:00.000,HYUN,4D,,RED,BP82312,IL,10300 S. Doty,(773) 568-8495,2890965
2019-12-04T00:00:00.000,HYUN,4D,,GRY,00237335,IL,10300 S. Doty,(773) 568-8495,2890886
2019-12-04T00:00:00.000,HYUN,4D,,GRY,0896XF,FL,10300 S. Doty,(773) 568-8495,2890916
2019-12-04T00:00:00.000,HYUN,4H,,SIL,AY60812,IL,400 E. Lower Wacker,(312) 744-7550,0216828
2019-12-04T00:00:00.000,INFI,2D,,GRY,348221,IL,701 N. Sacramento,(773) 265-7605,6974832
2019-12-04T00:00:00.000,JEEP,LL,,BLU,ZU52457,IL,10300 S. Doty,(773) 785-9752,1719791
2019-12-04T00:00:00.000,JEEP,LL,,BLK,AT82519,IL,701 N. Sacramento,(773) 265-7605,6974740
2019-12-04T00:00:00.000,JEEP,LL,,BLU,849SPP,IL,701 N. Sacramento,(773) 265-7605,6974808
2019-12-04T00:00:00.000,KIA,4D,,WHI,AZ92877,IL,400 E. Lower Wacker,(312) 744-7550,0216800
2019-12-04T00:00:00.000,KIA,4D,,RED,AQ71277,IL,701 N. Sacramento,(773) 265-7605,6974707
2019-12-04T00:00:00.000,KIA,4D,,RED,DUZ5561,MI,10300 S. Doty,(773) 568-8495,2890961
2019-12-04T00:00:00.000,KIA,LL,,BLK,BB68437,IL,10300 S. Doty,(773) 568-8495,2890918
2019-12-04T00:00:00.000,LAND,LL,,GRY,BW62718,IL,701 N. Sacramento,(773) 265-7605,6974813
2019-12-04T00:00:00.000,LEXS,4D,,WHI,BK84834,IL,701 N. Sacramento,(773) 265-1846,1539630
2019-12-04T00:00:00.000,LEXS,4D,,SIL,V376375,IL,10300 S. Doty,(773) 568-8495,2890910
2019-12-04T00:00:00.000,LINC,4D,,BRO,BT28091,IL,10300 S. Doty,(773) 568-8495,289100
2019-12-04T00:00:00.000,LINC,4D,,RED,AP52777,IL,10300 S. Doty,(773) 568-8495,2890890
2019-12-04T00:00:00.000,LINC,LL,,BLK,BK33856,IL,10300 S. Doty,(773) 568-8495,2890976
2019-12-04T00:00:00.000,MAZD,4D,,RED,Q593161,IL,701 N. Sacramento,(773) 265-7605,6974834
2019-12-04T00:00:00.000,MERC,4D,,GRY,348272,IL,701 N. Sacramento,(773) 265-7605,6974716
2019-12-04T00:00:00.000,MERC,4D,,BLU,AX90385,IL,10300 S. Doty,(773) 568-8495,2890979
2019-12-04T00:00:00.000,MITS,4D,,SIL,AX73150,IL,10300 S. Doty,(773) 568-8495,2890912
2019-12-04T00:00:00.000,NISS,4D,,BLK,BG28759,IL,10300 S. Doty,(773) 568-8495,2890883
2019-12-04T00:00:00.000,NISS,4D,,GRY,Q124053,IL,701 N. Sacramento,(773) 265-7605,6974697
2019-12-04T00:00:00.000,NISS,4D,,BLK,6784689,IL,10300 S. Doty,(773) 568-8495,2890980
2019-12-04T00:00:00.000,NISS,4D,,GRY,1SJV54,MA,701 N. Sacramento,(773) 265-7605,6974767
2019-12-04T00:00:00.000,NISS,4D,,SIL,668323,IL,701 N. Sacramento,(773) 265-7605,6974828
2019-12-04T00:00:00.000,NISS,4D,,LBL,,IL,10300 S. Doty,(773) 568-8495,2890905
2019-12-04T00:00:00.000,NISS,4D,,BLK,521U333,IL,10300 S. Doty,(773) 568-8495,2890895
2019-12-04T00:00:00.000,NISS,4D,,SIL,E698185,IL,701 N. Sacramento,(773) 265-7605,6974714
2019-12-04T00:00:00.000,NISS,4D,,BLU,BP82763,IL,10300 S. Doty,(773) 568-8495,2891007
2019-12-04T00:00:00.000,NISS,4D,,BLK,BF19322,IL,10300 S. Doty,(773) 568-8495,2890924
2019-12-04T00:00:00.000,NISS,4H,,WHI,BA90882,IL,400 E. Lower Wacker,(312) 744-7550,0216843
2019-12-04T00:00:00.000,NISS,LL,,PLE,BN28699,IL,10300 S. Doty,(773) 568-8495,2891005
2019-12-04T00:00:00.000,NISS,LL,,SIL,BE77588,IL,10300 S. Doty,(773) 568-8495,2891003
2019-12-04T00:00:00.000,NISS,LL,,BLU,GHH5015,OH,701 N. Sacramento,(773) 265-7605,6974830
2019-12-04T00:00:00.000,NISS,LL,,BRZ,,IL,701 N. Sacramento,(773) 265-7605,6974713
2019-12-04T00:00:00.000,NISS,SW,,GRY,948U118,IL,701 N. Sacramento,(773) 265-7605,6974783
2019-12-04T00:00:00.000,NISS,VN,TK,BLK,AL55873,IL,400 E. Lower Wacker,(312) 744-7550,0216838
2019-12-04T00:00:00.000,PONT,4D,,GRN,AS45723,IL,701 N. Sacramento,(773) 265-7605,6974722
2019-12-04T00:00:00.000,PONT,4D,,TAN,,,10300 S. Doty,(773) 568-8495,2891015
2019-12-04T00:00:00.000,PONT,4D,,BLK,2258473,IL,701 N. Sacramento,(773) 265-7605,6974825
2019-12-04T00:00:00.000,PONT,VC,,,BA39288,IL,10300 S. Doty,(773) 568-8495,2890989
2019-12-04T00:00:00.000,SATR,4D,,RED,H180495,IL,10300 S. Doty,(773) 568-8495,2890994
2019-12-04T00:00:00.000,SATR,LL,,BLU,509721,IL,10300 S. Doty,(773) 568-8495,485631
2019-12-04T00:00:00.000,SCIO,4D,,PLE,AP44459,IL,10300 S. Doty,(773) 568-8495,2891016
2019-12-04T00:00:00.000,SUBA,LL,,RED,AV21831,IL,10300 S. Doty,(773) 568-8495,2890919
2019-12-04T00:00:00.000,SUZU,LL,,SIL,BLL551,IL,10300 S. Doty,(773) 568-8495,2891012
2019-12-04T00:00:00.000,TOYO,4D,,MAR,BF75281,IL,701 N. Sacramento,(773) 265-7605,6974796
2019-12-04T00:00:00.000,TOYT,2D,,BLK,BA57948,IL,10300 S. Doty,(773) 568-8495,2890999
2019-12-04T00:00:00.000,TOYT,4D,,GLD,S497618,IL,10300 S. Doty,(773) 568-8495,2890945
2019-12-04T00:00:00.000,TOYT,4D,,BLK,BWS313,MI,400 E. Lower Wacker,(312) 744-7550,0216841
2019-12-04T00:00:00.000,TOYT,4D,,BLK,S624979,IL,10300 S. Doty,(773) 568-8495,2890978
2019-12-04T00:00:00.000,TOYT,4D,,PLE,P333450,IL,10300 S. Doty,(773) 568-8495,2890902
2019-12-04T00:00:00.000,TOYT,4D,,WHI,BK68830,IL,10300 S. Doty,(773) 568-8495,2890894
2019-12-04T00:00:00.000,TOYT,4D,,WHI,AEM6821,WI,10300 S. Doty,(773) 568-8495,2890991
2019-12-04T00:00:00.000,TOYT,4D,,BLU,Z408449,IL,10300 S. Doty,(773) 568-8495,2890997
2019-12-04T00:00:00.000,TOYT,LL,,TAN,962U656,IL,701 N. Sacramento,(773) 265-7605,6974708
2019-12-04T00:00:00.000,TOYT,VN,,GRN,BP39702,IL,10300 S. Doty,(773) 568-8495,2890909
2019-12-04T00:00:00.000,UTIL,UT,,WHI,670856ST,IL,701 N. Sacramento,(773) 265-7605,6974824
2019-12-04T00:00:00.000,VOLK,4D,,WHI,AV25347,IL,701 N. Sacramento,(773) 265-7605,6974778
2019-12-04T00:00:00.000,VOLK,4D,,TAN,AH95649,IL,400 E. Lower Wacker,(312) 744-7550,0216814
2019-12-04T00:00:00.000,VOLK,4D,,BLK,BL90606,IL,701 N. Sacramento,(773) 265-7605,6974820
2019-12-04T00:00:00.000,VOLK,4D,,WHI,BT80119,IL,701 N. Sacramento,(773) 265-7605,6974791
2019-12-04T00:00:00.000,VOLV,4D,,BLK,AR13250,IL,701 N. Sacramento,(773) 265-7605,6974724
2019-12-04T00:00:00.000,,MC,,BLU,,IL,10300 S. Doty,(773) 568-8495,2891017
2019-12-04T00:00:00.000,,TC,,WHI,697856ST,IL,701 N. Sacramento,(773) 265-7605,6974819
2019-12-04T00:00:00.000,,TF,,WHI,,IL,10300 S. Doty,(773) 568-8495,2890987
2019-12-04T00:00:00.000,,UT,,BLK,106650TE,IL,701 N. Sacramento,(773) 265-7605,6974833
2019-12-03T00:00:00.000,ACUR,4T,,BLK,916U827,IL,701 N. Sacramento,(773) 265-7605,6974520
2019-12-03T00:00:00.000,ACUR,LL,,SIL,,IL,10300 S. Doty,(773) 568-8495,2890754
2019-12-03T00:00:00.000,AUDI,4D,,WHI,M58FNM,NJ,10300 S. Doty,(773) 568-8495,2890833
2019-12-03T00:00:00.000,BMW,4D,,GRY,W581AB,MO,701 N. Sacramento,(773) 265-7605,6974602
2019-12-03T00:00:00.000,BMW,CV,,BLU,BB27135,IL,10300 S. Doty,(773) 568-8495,2890837
2019-12-03T00:00:00.000,BMW,LL,,BLU,BN73740,IL,10300 S. Doty,(773) 568-8495,2890878
2019-12-03T00:00:00.000,BUIC,4D,,SIL,AL90764,IL,701 N. Sacramento,(773) 265-7605,6974675
2019-12-03T00:00:00.000,BUIC,4D,,WHI,BG54480,IL,701 N. Sacramento,(773) 265-7605,6974507
2019-12-03T00:00:00.000,BUIC,4D,,SIL,BT32470,IL,10300 S. Doty,(773) 568-8495,2890822
2019-12-03T00:00:00.000,BUIC,4D,,GRY,BT18253,IL,701 N. Sacramento,(773) 265-7605,6974684
2019-12-03T00:00:00.000,BUIC,4D,,GLD,BE20974,IL,10300 S. Doty,(773) 568-8495,2890782
2019-12-03T00:00:00.000,BUIC,4T,,BLK,Y995142,IL,10300 S. Doty,(773) 568-8495,2890789
2019-12-03T00:00:00.000,BUIC,4T,,BLK,BB26959,IL,10300 S. Doty,(773) 568-8495,2890807
2019-12-03T00:00:00.000,CADI,4D,,BLK,BL92217,IL,701 N. Sacramento,(773) 265-7605,6974677
2019-12-03T00:00:00.000,CADI,LL,,WHI,693025,IL,10300 S. Doty,(773) 568-8495,2890858
2019-12-03T00:00:00.000,CADI,LL,,DBL,AX58768,IL,701 N. Sacramento,(773) 265-7605,6974591
2019-12-03T00:00:00.000,CHEV,2H,,BLK,ZU88523,IL,701 N. Sacramento,(773) 265-7605,6974501
2019-12-03T00:00:00.000,CHEV,4D,,GLD,BF14950,IL,10300 S. Doty,(773) 568-8495,2890850
2019-12-03T00:00:00.000,CHEV,4D,,BLU,495889,IL,701 N. Sacramento,(773) 265-7605,6974674
2019-12-03T00:00:00.000,CHEV,4D,,BLK,BF25422,IL,10300 S. Doty,(773) 568-8495,2890863
2019-12-03T00:00:00.000,CHEV,4D,,GRY,V781634,IL,701 N. Sacramento,(773) 265-7605,6974550
2019-12-03T00:00:00.000,CHEV,4D,,BLK,W581,MO,701 N. Sacramento,(773) 265-7605,6974607
2019-12-03T00:00:00.000,CHEV,4D,,BLU,,IL,701 N. Sacramento,(773) 265-1846,1539623
2019-12-03T00:00:00.000,CHEV,4D,,BLK,AR77264,IL,10300 S. Doty,(773) 568-8495,2890784
2019-12-03T00:00:00.000,CHEV,4D,,GRY,BH20203,IL,10300 S. Doty,(773) 568-8495,2890869
2019-12-03T00:00:00.000,CHEV,4D,,WHI,AV90746,IL,10300 S. Doty,(773) 568-8495,2890756
2019-12-03T00:00:00.000,CHEV,4D,,PLE,ZZ15259,IL,701 N. Sacramento,(773) 265-7605,6974667
2019-12-03T00:00:00.000,CHEV,4D,,BLK,,IL,701 N. Sacramento,(773) 265-7605,6974497
2019-12-03T00:00:00.000,CHEV,4D,,RED,V706940,IL,701 N. Sacramento,(773) 265-7605,6974691
2019-12-03T00:00:00.000,CHEV,4D,,WHI,STJ8918,,400 E. Lower Wacker,(312) 744-7550,0216777
2019-12-03T00:00:00.000,CHEV,4T,,BLK,ZZ72565,IL,10300 S. Doty,(773) 568-8495,2890800
2019-12-03T00:00:00.000,CHEV,4T,,SIL,AQ47711,IL,10300 S. Doty,(773) 568-8495,2890803
2019-12-03T00:00:00.000,CHEV,4T,,WHI,BK46550,IL,10300 S. Doty,(773) 568-8495,2890785
2019-12-03T00:00:00.000,CHEV,4T,,DBL,S946064,IL,10300 S. Doty,(773) 568-8495,2890788
2019-12-03T00:00:00.000,CHEV,4T,,RED,805RMP,IN,10300 S. Doty,(773) 568-8495,2890815
2019-12-03T00:00:00.000,CHEV,4T,,SIL,BU49512,IL,10300 S. Doty,(773) 568-8495,2890808
2019-12-03T00:00:00.000,CHEV,4T,,SIL,R847791,IL,701 N. Sacramento,(773) 265-7605,6974543
2019-12-03T00:00:00.000,CHEV,LL,,BLK,363215,IL,10300 S. Doty,(773) 568-8495,2890786
2019-12-03T00:00:00.000,CHEV,LL,,BLK,,IL,701 N. Sacramento,(773) 265-7605,6974594
2019-12-03T00:00:00.000,CHEV,LL,TK,TAN,,,10300 S. Doty,(773) 568-8495,2890762
2019-12-03T00:00:00.000,CHEV,LL,,GRY,Z678628,IL,10300 S. Doty,(773) 568-8495,2890776
2019-12-03T00:00:00.000,CHEV,PK,,WHI,134639H,IL,701 N. Sacramento,(773) 265-7605,6974659
2019-12-03T00:00:00.000,CHRY,4D,,BLK,AX37751,IL,10300 S. Doty,(773) 568-8495,2890877
2019-12-03T00:00:00.000,CHRY,4D,,WHI,AK48899,IL,10300 S. Doty,(773) 568-8495,2890851
2019-12-03T00:00:00.000,CHRY,4D,,BLK,AN26092,IL,701 N. Sacramento,(773) 265-7605,6974498
2019-12-03T00:00:00.000,CHRY,4T,,BLK,BF21636,IL,10300 S. Doty,(773) 568-8495,2890805
2019-12-03T00:00:00.000,CHRY,VN,,GRY,6349FH,IL,701 N. Sacramento,(773) 265-7605,6974615
2019-12-03T00:00:00.000,CHRY,VN,,SIL,BE75473,IL,701 N. Sacramento,(773) 265-7605,6974670
2019-12-03T00:00:00.000,CHRY,VN,,BLU,BG23184,IL,701 N. Sacramento,(773) 265-7605,6974613
2019-12-03T00:00:00.000,DODG,2D,,BLK,Y880646,IL,701 N. Sacramento,(773) 265-7605,6974676
2019-12-03T00:00:00.000,DODG,4D,,DBL,ZY75721,IL,10300 S. Doty,(773) 568-8495,2890855
2019-12-03T00:00:00.000,DODG,4D,,SIL,Z329990,IL,701 N. Sacramento,(773) 265-7605,6974513
2019-12-03T00:00:00.000,DODG,4T,,BLU,BU23997,IL,10300 S. Doty,(773) 568-8495,2890813
2019-12-03T00:00:00.000,DODG,4T,,BLK,ZU55497,IL,10300 S. Doty,(773) 568-8495,2890757
2019-12-03T00:00:00.000,DODG,LL,,RED,BN82222,IL,10300 S. Doty,(773) 568-8495,2890810
2019-12-03T00:00:00.000,DODG,LL,,GRY,BK72850,IL,10300 S. Doty,(773) 568-8495,2890840
2019-12-03T00:00:00.000,DODG,LL,,BLK,Q963031,IL,10300 S. Doty,(773) 568-8495,2890849
2019-12-03T00:00:00.000,DODG,LL,,BLU,,IL,10300 S. Doty,(773) 785-9752,1719789
2019-12-03T00:00:00.000,DODG,VN,,SIL,,IL,10300 S. Doty,(773) 568-8495,2890864
2019-12-03T00:00:00.000,DODG,VN,,GLD,AV91399,IL,10300 S. Doty,(773) 568-8495,2890845
2019-12-03T00:00:00.000,DODG,VN,,SIL,Q620826,IL,701 N. Sacramento,(773) 265-7605,6974672
2019-12-03T00:00:00.000,FORD,4D,,WHI,W581AA,MO,701 N. Sacramento,(773) 265-7605,6974603
2019-12-03T00:00:00.000,FORD,4D,,BLK,AK68018,IL,701 N. Sacramento,(773) 265-7605,6974494
2019-12-03T00:00:00.000,FORD,4D,,TAN,AM49549,IL,10300 S. Doty,(773) 568-8495,2890843
2019-12-03T00:00:00.000,FORD,4D,,BLK,BF40915,IL,701 N. Sacramento,(773) 265-7605,6974496
2019-12-03T00:00:00.000,FORD,4D,,SIL,BN82181,IL,10300 S. Doty,(773) 568-8495,2890771
2019-12-03T00:00:00.000,FORD,4D,,BLU,754572,IL,701 N. Sacramento,(773) 265-7605,6974658
2019-12-03T00:00:00.000,FORD,4T,,GRY,BU76762,IL,10300 S. Doty,(773) 568-8495,2890814
